"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ric8",331.348839873719,-4.82949959026927,2.63005669725004,-1.8362720451308,0.0663174320471433,0.241634905222384
"Interfer-bind",126.940056688081,2.6530408919262,1.44510218982589,1.83588462504914,0.0663747220662845,0.241634905222384
"Galactosyl_T",340.29151907736,1.86732401394223,1.02021778645491,1.83031901495354,0.0672022496503815,0.24429189880175
"DUF3798",97.3124615513382,0.99846416452144,0.546271442221402,1.82778027066765,0.0675825353614432,0.245307897908861
"TPR_MLP1_2",425.735566325676,-4.70532667971759,2.57523382932393,-1.82714541341393,0.067677908659382,0.245307897908861
"DUF3452",536.769907275197,-4.60004849305304,2.52365303650813,-1.82277374365928,0.0683376659866755,0.247340814229632
"Fer4_8",218.698821196889,-1.52816096725716,0.842179578405243,-1.81453101742374,0.0695960118883974,0.251219379437334
"FATC",158.412896511683,-4.45791901871015,2.45691315523188,-1.81443898788902,0.0696101679128637,0.251219379437334
"P68HR",502.042752919814,3.82475376524278,2.11825073368415,1.80561899704414,0.0709778732244782,0.255786254948732
"ER_lumen_recept",205.900473655756,3.51622655879032,1.95540970886583,1.79820451072107,0.0721446050252367,0.259616772903765
"Pep_M12B_propep",164.426835425174,-3.9240728966128,2.18357180475297,-1.79708901171525,0.0723214898735977,0.259879376686592
"CTNNB1_binding",559.101884735954,-2.82804902916724,1.57477584753549,-1.7958422677063,0.0725196063323615,0.260217410957297
"Imm41",71.2022083154869,-2.18339523870479,1.22242431593887,-1.7861189525078,0.0740800000943443,0.265435645037185
"AHSA1",211.759582435343,-1.32188541407775,0.740461048852734,-1.78521937936624,0.074225739757318,0.265577360705368
"Mei5",703.598623091393,-4.22180074594925,2.36853173153982,-1.78245479667042,0.0746750964296126,0.266803451672087
"Annexin",197.471086089638,1.45528605232791,0.821612746521165,1.77125544666854,0.076518232672257,0.272998715996169
"AFOR_N",143.551190213291,-1.64964091499288,0.932715394343851,-1.76864338789366,0.0769534052904475,0.274160208876651
"Hexokinase_2",222.254756286878,-1.88786888229874,1.06853724426597,-1.76677873647315,0.0772652911119821,0.274795436102317
"Gag_p30",87.064479329134,-2.75893403739526,1.56201619638385,-1.76626468008612,0.0773514542247225,0.274795436102317
"Macro",55.8752227356055,-1.49158159333626,0.846566055774863,-1.76191991535855,0.0780828292652208,0.277000221265698
"Dehydratase_LU",397.834453903184,-1.52431050377172,0.86548232348653,-1.76122661596502,0.0782000548830614,0.277023140598494
"Mito_carr",179.905014732314,-1.87897520810298,1.06945065052094,-1.756953635203,0.0789257123821369,0.279198312118422
"Fucose_iso_C",110.251640449764,1.10929579253241,0.631814529419727,1.75573010888372,0.0791345031804721,0.27947771341168
"DUF4190",102.63575215416,-1.66061653948773,0.946122154475635,-1.75518196210941,0.0792281882482531,0.27947771341168
"EAP30",273.741467256584,-3.5407766995269,2.02298935371582,-1.75026956668023,0.0800718097171704,0.28084893361746
"GXGXG",108.945761361298,-2.7931261707397,1.5959761531188,-1.75010520381616,0.0801001619922693,0.28084893361746
"HATPase_c_3",104.912713823209,1.33934941877319,0.765461187694136,1.74972871297083,0.0801651366758492,0.28084893361746
"GntR",74.5416408607984,-1.11487806235794,0.637181584823354,-1.74970226527658,0.0801697026207547,0.28084893361746
"Glyco_hydro_101",59.6373167704444,1.42029802723201,0.81195463466725,1.74923322879248,0.0802507124522645,0.28084893361746
"Fucose_iso_N2",49.7477463157008,1.20829012658175,0.69084549174298,1.74900197080722,0.0802906787430965,0.28084893361746
"YjeF_N",66.4604047729099,-2.41781625705759,1.38372797248801,-1.74732050311178,0.0805817585131822,0.281473433018811
"An_peroxidase",413.585972751653,2.32468875917265,1.33511286525916,1.74119268839598,0.0816498084569814,0.284663596976948
"SWIB",60.2702352347996,-2.7525389430656,1.58121294778299,-1.74077688076418,0.0817226959733903,0.284663596976948
"Maf1",183.538348531742,-4.1198094689161,2.36887823319896,-1.73913939989759,0.0820102457530043,0.285267906298002
"bPH_2",62.4919366710808,-1.36663384836029,0.786580667144412,-1.73743635642825,0.0823101786351595,0.2856393024693
"TRAP_beta",280.419154193448,4.31119687372009,2.48164075562395,1.73723648918562,0.0823454366574833,0.2856393024693
"ACC_central",58.0224250413329,-3.76231220571856,2.16758792797796,-1.73571376605158,0.0826144581983991,0.286175567803596
"RIO1",262.838284891813,-3.5710543925159,2.05837208345505,-1.73489254990369,0.0827598390014074,0.28628265192603
"Prenyltrans",101.473805335255,-3.86267265070196,2.2285798709847,-1.73324398240896,0.0830523126298901,0.286897560617894
"DUF3592",58.1555172085059,-1.35633214807152,0.783637788525682,-1.73081513925368,0.0834847408269963,0.287993568011473
"LMBR1",602.122550865336,-3.82854556599965,2.21414422555015,-1.72913106645,0.0837856401822798,0.288633451922702
"Abi_2",54.0699603409572,1.31649615130419,0.761690750689579,1.72838668463852,0.0839189211126625,0.288694940443974
"EMP70",1067.78387067056,2.44426104182339,1.41638200058633,1.72570750038588,0.0844000480095944,0.289951263835159
"LNS2",51.0549871609558,-2.38385564489897,1.38453954947275,-1.72176782223864,0.0851115857575137,0.291994617255887
"ODC_AZ",125.330247539107,3.07020194530844,1.78962853843837,1.71555262970242,0.0862439548834635,0.295474152278825
"Sod_Fe_N",1874.00335285863,-3.80995027402988,2.22350516428727,-1.71348838546599,0.0866227282911784,0.296365859721255
"Ank",164.767637038514,-1.09817023044302,0.644744025723519,-1.70326546137542,0.0885184010697275,0.302437870321569
"DnaJ_CXXCXGXG",198.844526504647,2.28530976879244,1.34577307600409,1.69813901729855,0.089481527028467,0.305311458524142
"IRF",529.382231571517,2.06393142674264,1.21802023479357,1.69449683000746,0.0901709135620474,0.307244488853788
"DUF4065",104.764421603931,-0.890242812790716,0.526059834688021,-1.69228432601906,0.0905917748861419,0.308258542843865
"OpuAC",62.6763458003143,-1.44631258739208,0.856254200681649,-1.68911590301185,0.0911972208126516,0.309897077788643
"CALCOCO1",533.262141423185,2.2938492625454,1.35979606184576,1.68690682883122,0.0916212687979097,0.310756857371624
"Peptidase_C14",53.6689436161264,2.90517499381204,1.72260179061951,1.68650410653946,0.0916987447981842,0.310756857371624
"B-block_TFIIIC",200.118418628395,-4.16075993958159,2.48076240343987,-1.67721017289371,0.0935013904649436,0.316437046756189
"Calc_CGRP_IAPP",91.1773190487555,2.89507416009167,1.73698811728671,1.66672076295719,0.0955699423424042,0.322719413697421
"RPE65",1833.15979317192,-5.98274961149509,3.59187899637835,-1.66563228258174,0.0957866771419093,0.322719413697421
"HTH_5",61.1273251798211,-1.25228805723696,0.751875872812682,-1.66555159238225,0.0958027595743087,0.322719413697421
"adh_short_C2",54.9648212478559,0.855860117576007,0.513969909090959,1.66519498989685,0.0958738602067907,0.322719413697421
"CAP_N",84.1887560083797,1.36396549079601,0.819520782178195,1.66434521302894,0.0960434619093503,0.322855777197964
"V-ATPase_G",122.373839387707,-2.8274360369145,1.70314555336252,-1.66012589548338,0.0968891284408519,0.325261356014189
"MAM",52.4086293155902,2.38932772544795,1.43993309815918,1.659332456836,0.0970488184418764,0.325360717055138
"HlyD_3",80.2193754219892,0.912012530891457,0.551740192019956,1.65297461392566,0.0983360302255416,0.329052892143468
"Rho_RNA_bind",117.639427685452,-2.68050358602491,1.62237986619475,-1.65220466666168,0.0984928354544018,0.329052892143468
"SAM_1",377.616788272966,-3.14765284772246,1.90541701475447,-1.65194958549694,0.0985448285547612,0.329052892143468
"Myosin_head",361.100500700207,1.29213508734617,0.783308496763009,1.649586456276,0.0990275469640812,0.330223859942889
"Lipin_N",127.364300581526,3.62691655294148,2.20123060482161,1.64767677906941,0.0994190155641262,0.331087826798774
"Gal-bind_lectin",575.99107087345,1.57649370247679,0.961246974720829,1.64005062583906,0.100994641149817,0.335887762653846
"FG-GAP",63.35093917872,-1.19132059438317,0.727596115971902,-1.63733775955063,0.101559915314973,0.337319187520249
"Matrilin_ccoil",81.9522515866213,2.77094135011505,1.69730908902707,1.63254964462802,0.10256374922633,0.340201507712271
"Yippee-Mis18",75.8279084094927,-2.61343346507807,1.60641856898463,-1.62686955662493,0.103764804912337,0.343729506073846
"SAM_PNT",428.361276803407,4.33080471963928,2.66372479034613,1.62584540840517,0.103982545835408,0.343995168167135
"Cullin",667.917138146682,1.27806964203633,0.786522579544511,1.62496242991077,0.104170564379291,0.344161930663944
"TFIIS_C",94.6832359357411,2.82503320506997,1.7410208882569,1.62263027636525,0.104668464306865,0.345350698194552
"HECA",80.796552783058,3.26996066800287,2.01950026649082,1.61919298663175,0.105405746535639,0.347325127912561
"DUF2335",314.726740597171,1.90234443800654,1.17582030495893,1.6178870444604,0.105686942807287,0.347793478896086
"I-set",100.425849679979,-1.68528960981131,1.04242411439981,-1.61670244052407,0.105942526869599,0.348176425362506
"E1-E2_ATPase",56.9209050881666,-1.01772213054752,0.630379916102144,-1.61445836796395,0.10642804011299,0.349313029294736
"Glypican",50.5604940154204,2.48893800967293,1.54246495958614,1.61361073015282,0.106611887936204,0.349457839748947
"BTB",223.726052987116,-1.43067615706999,0.887361959210428,-1.61228024507947,0.106900970132522,0.349706659111664
"zf-RING_UBOX",55.6432352639536,3.25618179415483,2.02078785977893,1.61134271388143,0.107105045753943,0.349706659111664
"Glyco_transf_54",330.461131193401,1.86070812382106,1.1547636253391,1.61133246925288,0.107107277440838,0.349706659111664
"DUF4214",167.838016226811,2.15904645362328,1.34145287838118,1.60948363406455,0.107510630767818,0.350565955085152
"DUF1266",50.1192497419965,0.7949174906633,0.4947214581752,1.60679808309788,0.10809866890274,0.352024441309574
"DUF1693",126.659604245064,1.36342972858541,0.849282101399251,1.60539086640242,0.108407813186125,0.352572094640439
"Autophagy_N",132.697437552739,-4.45050087994561,2.77850875920451,-1.6017588086423,0.109208955037356,0.35426917363233
"BSMAP",120.597831971996,-1.27567452140826,0.796430035358513,-1.60174084950728,0.10921292797702,0.35426917363233
"DUF1189",46.7952054418551,-1.58484227750988,0.989950608619719,-1.6009306562472,0.109392278730532,0.354391307130906
"CRISPR_Cse2",110.367654599496,-2.24711108893707,1.40543655163103,-1.5988705333793,0.109849372644653,0.355152361371988
"DUF4010",323.99163453245,-1.74916143815031,1.09418853295066,-1.59859236820315,0.109911206598128,0.355152361371988
"GATase_3",51.0555243433548,1.88375974204585,1.18488788555829,1.5898210835013,0.111875140059707,0.361031903599131
"RecR",91.5799615449048,2.71881234330195,1.71287708645606,1.58727813268095,0.112449665601331,0.362211887243551
"CCG",100.597825072877,-1.09545556836481,0.690302338131636,-1.58692142247375,0.112530442378344,0.362211887243551
"AIRS",93.7632485580646,-1.10316212197821,0.696313023258153,-1.58429052039893,0.113127622032467,0.363666044605654
"tRNA_anti-codon",177.340184779888,-2.5135995734298,1.58840348964304,-1.58246918356663,0.113542501903739,0.36453119032253
"MS_channel",72.7234573398522,-1.02274410774127,0.647076692619499,-1.5805608815873,0.113978476111712,0.365461754814606
"Fork_head",156.469326862061,-1.80055263325534,1.14428373164481,-1.57351938462605,0.115598603389852,0.370168569967548
"Elong-fact-P_C",176.834254635021,0.962966065810327,0.612445373777307,1.57232972448001,0.115874102902849,0.370168569967548
"ACOX",96.4040075683935,1.05409982933516,0.670436399573535,1.57225924786554,0.115890439937861,0.370168569967548
"Peptidase_M14",65.2289352831438,-2.17365158562069,1.3854595517801,-1.56890295557736,0.116670553105008,0.372185016984216
"GAF_3",178.266918400033,-2.98193820745493,1.90657609974068,-1.56402789684635,0.117811017191533,0.375344399994935
"Malic_M",60.158456709955,-1.11764033869993,0.715379617789403,-1.56230386064612,0.118216422972044,0.37583403162406
"BAR",779.834748388073,1.70509946466769,1.09163880206349,1.56196304257837,0.118296695464557,0.37583403162406
"CobA_CobO_BtuR",121.947416731372,1.28677230843835,0.824150239635459,1.56133220201151,0.118445389417471,0.37583403162406
"Beta_propel",80.6354732067651,-1.38564463296011,0.887766048581875,-1.56082183495702,0.118565794062928,0.37583403162406
"F_actin_cap_B",100.758513599586,1.44737201963826,0.929055122566614,1.55789681847912,0.119257709533576,0.377548774105661
"hSac2",113.48168827352,2.7831385778441,1.78742049500929,1.55706985883567,0.119453900285094,0.377691788385613
"DUF4525",113.466552501405,-2.80046736224787,1.80347265664627,-1.55281941865179,0.12046628216374,0.380114738368437
"DUF2806",92.1245087011293,2.22604000889252,1.4342903821469,1.55201487550973,0.120658664317315,0.380114738368437
"PT",107.328298358539,2.77809826812644,1.79026516028635,1.55178033385964,0.120714793100336,0.380114738368437
"DUF4348",54.896802180918,-1.07954578626292,0.695894403971738,-1.55130689383553,0.120828155538947,0.380114738368437
"Amidinotransf",93.3144278114442,-1.07475388188707,0.693708226492942,-1.54928807363366,0.121312485447101,0.381158952390954
"N_methyl_2",245.295232590194,-1.43600501766682,0.929308299848956,-1.54524071064492,0.122288050537884,0.383742050684124
"WAPL",1850.81982151867,3.64705224686442,2.36297607220879,1.54341480210392,0.12273016450943,0.384646793782061
"Histidinol_dh",56.6706805596802,-1.41401023929602,0.916708431761056,-1.54248634604529,0.122955453394991,0.384870574394082
"Ephrin_lbd",60.1154380023527,-2.7687147053177,1.79714298485358,-1.54062015579872,0.123409259472525,0.385515683860597
"DUF1232",249.947738351672,0.9607670107631,0.623724240345447,1.54037144721357,0.123469837174066,0.385515683860597
"EZH2_WD-Binding",60.32665190953,-2.28208651860999,1.48591060526588,-1.53581683213147,0.124583310285071,0.388218852559956
"Strep_67kDa_ant",178.115914554057,-2.47305235786326,1.61052022026213,-1.53556119740039,0.124646037027447,0.388218852559956
"Gal_mutarotas_2",72.5734334140039,-1.88546254097247,1.2286340167771,-1.53460063389612,0.124881956867512,0.388230880911624
"Acyl-CoA_dh_M",167.909400259325,1.12696352560186,0.734521898330416,1.53428172551897,0.124960359509739,0.388230880911624
"DUF1186",295.655295370118,-1.16424119725647,0.759558296248463,-1.53278715143627,0.125328307422553,0.388890939036978
"PDZ_2",132.698109238574,0.906635812033103,0.59291726408901,1.52911015911487,0.126237137283381,0.391225626202896
"KRAP_IP3R_bind",242.197220176456,4.5658902693978,2.98814057895439,1.52800383675239,0.126511585356516,0.391590934377039
"RNA_pol_Rpb2_2",165.1156489617,-2.4032084264991,1.57597777083169,-1.52489995162233,0.127284053957665,0.39349495543649
"ABM",74.8186154443635,1.6566071437586,1.09108558305351,1.51831090932613,0.128936038791825,0.39810871105271
"Glyco_hydro_47",362.471805030738,2.21396712473146,1.45878289140845,1.51768103243511,0.129094827934325,0.39810871105271
"DSS1_SEM1",296.513693201445,3.93190243281657,2.60262304262377,1.51074603137792,0.130853169608367,0.403034208362715
"dCMP_cyt_deam_1",69.6188262843995,0.886875196473985,0.587591615939353,1.50933943306217,0.131212062414165,0.403624949337577
"Mt_ATP-synt_D",56.6401123991291,1.455357047141,0.964623771910985,1.5087302319513,0.131367736409751,0.403624949337577
"NigD",251.568045873819,-1.13065657218941,0.750596046041177,-1.50634496165116,0.131978641661565,0.405004396068189
"MATH",275.372461651153,-1.96930170465871,1.31154268928496,-1.50151552118547,0.133222275244447,0.408319743120542
"ACT_5",138.091367252154,1.12038822981157,0.746890757707141,1.50006974681413,0.133596336603434,0.40896504020219
"DUF2085",504.6517661424,2.57273090256806,1.71700104953697,1.49838633078405,0.134032905760298,0.40979987445783
"DUF4340",71.2687136424885,1.15034739031153,0.768648457848263,1.496584529073,0.134501398171207,0.410730154854931
"EutQ",223.678757149329,2.2351968791524,1.4942409263356,1.49587448701053,0.134686365926507,0.410793416075845
"2-Hacid_dh",172.66758611024,-1.59022594449729,1.06378957394864,-1.49486889460158,0.134948661644285,0.411092086202628
"7tm_2",246.090525893809,-2.91434891159676,1.95202770794446,-1.49298542215144,0.135441002883757,0.412089961328802
"Histone",206.010542466011,-1.18788187583688,0.79768141411423,-1.48916830055009,0.136443055906214,0.41393367508375
"Membralin",1151.61944299267,3.42328755270742,2.29890923236877,1.48909208963422,0.136463120544652,0.41393367508375
"FAD-oxidase_C",79.7621569777404,-1.27208084139569,0.854441189064574,-1.4887868909835,0.136543495379486,0.41393367508375
"ABC_transp_aux",68.4563637215697,0.961682352527863,0.646720085610406,1.48701482128884,0.137010896485678,0.414847762845862
"Glutaredoxin",53.0116379295238,1.51662765401263,1.02091915337479,1.48555118101097,0.137397876143552,0.415019023712836
"PhoU_div",55.6812187873073,-2.64472913326309,1.7803082245682,-1.4855456469649,0.137399340917324,0.415019023712836
"DUF1498",129.614497259416,1.59815404762933,1.07752598707439,1.48316984165599,0.138029291710486,0.416418888501718
